order_id,sku_name,sku_id,quantity,sku_mrp,dist_id,amount,order_date,dist_region,sku_category,order_year,order_month,dist_city,dist_state,dist_size_category
5917,Propanol 3L Drum ,PROP/3L/D,134,1200,MH2345,160800,3/27/2023,West,Propanol,2023,March,Mumbai,Maharashtra,small 
5776,Ethanol 1L Can,ETH/1L/C,86,200,WB2346,17200,4/18/2020,East,Ethanol,2020,April,Kolkata,West Bengal,large
6389,Butanol 2L Bottle,BUT/2L/B,183,657,KA2349,120231,12/18/2023,South,Butanol,2023,December,Bangalore,Karnataka,large
5742,Ethanol 1L Bottle,ETH/1L/B,37,100,TN2347,3700,9/18/2020,South,Ethanol,2020,September,Chennai,Tamil Nadu,large
6010,Ethanol 1L Can,ETH/1L/C,154,200,MH2345,30800,7/13/2023,West,Ethanol,2023,July,Mumbai,Maharashtra,small 
5629,Ethanol 3L Drum,ETH/3L/D,94,1500,KA2349,141000,1/13/2020,South,Ethanol,2020,January,Bangalore,Karnataka,large
7761,Propanol 1L Can,PROP/1L/C,72,1300,WB2346,93600,12/15/2021,East,Propanol,2021,December,Kolkata,West Bengal,large
7369,Butanol 2L Bottle,BUT/2L/B,177,657,PU2675,116289,7/26/2023,North,Butanol,2023,July,Bhatinda ,Punjab,large
4628,Ethanol 3L Drum,ETH/3L/D,64,1500,AS9648,96000,7/9/2024,East,Ethanol,2024,July,Jorhat ,Assam,small 
5133,Ethanol 1L Bottle,ETH/1L/B,184,100,AS9648,18400,1/19/2022,East,Ethanol,2022,January,Jorhat ,Assam,small 
4067,Propanol 1L Bottle,PROP/1L/B,146,3426,KA2349,500196,12/4/2023,South,Propanol,2023,December,Bangalore,Karnataka,large
4133,Propanol 1L Can,PROP/1L/C,48,1300,TL2348,62400,3/13/2020,South,Propanol,2020,March,Hyderabad,Telangana,small 
7990,Ethanol 3L Drum,ETH/3L/D,63,1500,AS9648,94500,1/16/2021,East,Ethanol,2021,January,Jorhat ,Assam,small 
6125,Butanol 2L Bottle,BUT/2L/B,68,657,MA2350,44676,4/6/2022,West,Butanol,2022,April,Pune,Maharashtra,small 
5440,Ethanol 1L Bottle,ETH/1L/B,99,100,TL2348,9900,3/3/2021,South,Ethanol,2021,March,Hyderabad,Telangana,small 
4721,Propanol 1L Bottle,PROP/1L/B,39,3426,AS9648,133614,2/16/2022,East,Propanol,2022,February,Jorhat ,Assam,small 
6991,Ethanol 1L Can,ETH/1L/C,112,200,PU2675,22400,5/20/2024,North,Ethanol,2024,May,Bhatinda ,Punjab,large
6723,Propanol 3L Drum ,PROP/3L/D,54,1200,PU2675,64800,2/24/2022,North,Propanol,2022,February,Bhatinda ,Punjab,large
6673,Propanol 1L Bottle,PROP/1L/B,155,3426,TL2348,531030,1/8/2023,South,Propanol,2023,January,Hyderabad,Telangana,small 
7384,Propanol 1L Bottle,PROP/1L/B,195,3426,AS9648,668070,3/16/2021,East,Propanol,2021,March,Jorhat ,Assam,small 
5388,Ethanol 1L Can,ETH/1L/C,195,200,WB2346,39000,1/17/2021,East,Ethanol,2021,January,Kolkata,West Bengal,large
7687,Propanol 1L Bottle,PROP/1L/B,93,3426,AS9648,318618,1/26/2024,East,Propanol,2024,January,Jorhat ,Assam,small 
7535,Propanol 1L Bottle,PROP/1L/B,197,3426,AS9648,674922,7/7/2023,East,Propanol,2023,July,Jorhat ,Assam,small 
7744,Propanol 1L Can,PROP/1L/C,153,1300,MA2350,198900,8/28/2023,West,Propanol,2023,August,Pune,Maharashtra,small 
4547,Butanol 2L Bottle,BUT/2L/B,120,657,KA2349,78840,11/21/2020,South,Butanol,2020,November,Bangalore,Karnataka,large
4893,Propanol 3L Drum ,PROP/3L/D,143,1200,MA2350,171600,3/14/2020,West,Propanol,2020,March,Pune,Maharashtra,small 
6659,Propanol 1L Bottle,PROP/1L/B,39,3426,KA2349,133614,3/8/2020,South,Propanol,2020,March,Bangalore,Karnataka,large
7291,Butanol 2L Bottle,BUT/2L/B,73,657,PU2675,47961,6/28/2023,North,Butanol,2023,June,Bhatinda ,Punjab,large
4371,Ethanol 1L Bottle,ETH/1L/B,58,100,WB2346,5800,3/17/2021,East,Ethanol,2021,March,Kolkata,West Bengal,large
7094,Propanol 1L Can,PROP/1L/C,105,1300,TN2347,136500,10/27/2022,South,Propanol,2022,October,Chennai,Tamil Nadu,large
4805,Ethanol 1L Can,ETH/1L/C,134,200,PU2675,26800,8/20/2023,North,Ethanol,2023,August,Bhatinda ,Punjab,large
7824,Propanol 1L Bottle,PROP/1L/B,20,3426,WB2346,68520,9/2/2023,East,Propanol,2023,September,Kolkata,West Bengal,large
4942,Butanol 2L Bottle,BUT/2L/B,32,657,WB2346,21024,5/13/2023,East,Butanol,2023,May,Kolkata,West Bengal,large
5917,Butanol 2L Bottle,BUT/2L/B,91,657,KA2349,59787,4/17/2022,South,Butanol,2022,April,Bangalore,Karnataka,large
6983,Propanol 1L Bottle,PROP/1L/B,85,3426,MA2350,291210,4/16/2023,West,Propanol,2023,April,Pune,Maharashtra,small 
7685,Ethanol 3L Drum,ETH/3L/D,70,1500,RJ4367,105000,12/3/2020,North,Ethanol,2020,December,Jaipur,Rajasthan,small 
6275,Propanol 1L Bottle,PROP/1L/B,158,3426,RJ4367,541308,12/29/2023,North,Propanol,2023,December,Jaipur,Rajasthan,small 
5982,Propanol 1L Can,PROP/1L/C,53,1300,RJ4367,68900,7/5/2024,North,Propanol,2024,July,Jaipur,Rajasthan,small 
6966,Ethanol 3L Drum,ETH/3L/D,24,1500,RJ4367,36000,3/5/2020,North,Ethanol,2020,March,Jaipur,Rajasthan,small 
5919,Ethanol 1L Bottle,ETH/1L/B,144,100,MA2350,14400,9/26/2022,West,Ethanol,2022,September,Pune,Maharashtra,small 
4433,Ethanol 3L Drum,ETH/3L/D,60,1500,WB2346,90000,12/7/2024,East,Ethanol,2024,December,Kolkata,West Bengal,large
7023,Ethanol 1L Bottle,ETH/1L/B,53,100,TL2348,5300,11/24/2022,South,Ethanol,2022,November,Hyderabad,Telangana,small 
5309,Propanol 1L Can,PROP/1L/C,36,1300,TL2348,46800,6/20/2020,South,Propanol,2020,June,Hyderabad,Telangana,small 
4835,Ethanol 1L Can,ETH/1L/C,131,200,MA2350,26200,6/17/2021,West,Ethanol,2021,June,Pune,Maharashtra,small 
7037,Ethanol 1L Bottle,ETH/1L/B,22,100,MH2345,2200,8/10/2022,West,Ethanol,2022,August,Mumbai,Maharashtra,small 
6359,Ethanol 1L Bottle,ETH/1L/B,174,100,PU2675,17400,1/29/2020,North,Ethanol,2020,January,Bhatinda ,Punjab,large
7408,Propanol 3L Drum ,PROP/3L/D,181,1200,TL2348,217200,4/6/2024,South,Propanol,2024,April,Hyderabad,Telangana,small 
5499,Propanol 3L Drum ,PROP/3L/D,54,1200,MH2345,64800,4/13/2024,West,Propanol,2024,April,Mumbai,Maharashtra,small 
4958,Propanol 1L Bottle,PROP/1L/B,168,3426,MA2350,575568,12/2/2023,West,Propanol,2023,December,Pune,Maharashtra,small 
5927,Propanol 1L Can,PROP/1L/C,145,1300,MA2350,188500,6/1/2024,West,Propanol,2024,June,Pune,Maharashtra,small 
4689,Butanol 2L Bottle,BUT/2L/B,170,657,AS9648,111690,3/5/2023,East,Butanol,2023,March,Jorhat ,Assam,small 
4848,Propanol 1L Bottle,PROP/1L/B,149,3426,KA2349,510474,4/14/2020,South,Propanol,2020,April,Bangalore,Karnataka,large
5033,Propanol 3L Drum ,PROP/3L/D,196,1200,TL2348,235200,2/18/2022,South,Propanol,2022,February,Hyderabad,Telangana,small 
7674,Propanol 1L Bottle,PROP/1L/B,111,3426,MH2345,380286,2/26/2020,West,Propanol,2020,February,Mumbai,Maharashtra,small 
6876,Ethanol 3L Drum,ETH/3L/D,162,1500,MA2350,243000,3/14/2020,West,Ethanol,2020,March,Pune,Maharashtra,small 
4533,Ethanol 1L Can,ETH/1L/C,155,200,PU2675,31000,9/21/2020,North,Ethanol,2020,September,Bhatinda ,Punjab,large
6726,Ethanol 3L Drum,ETH/3L/D,31,1500,RJ4367,46500,7/15/2021,North,Ethanol,2021,July,Jaipur,Rajasthan,small 
4459,Propanol 1L Bottle,PROP/1L/B,40,3426,WB2346,137040,1/25/2020,East,Propanol,2020,January,Kolkata,West Bengal,large
4178,Ethanol 1L Bottle,ETH/1L/B,90,100,AS9648,9000,5/12/2022,East,Ethanol,2022,May,Jorhat ,Assam,small 
5865,Propanol 1L Bottle,PROP/1L/B,155,3426,KA2349,531030,4/19/2022,South,Propanol,2022,April,Bangalore,Karnataka,large
7339,Ethanol 1L Bottle,ETH/1L/B,116,100,WB2346,11600,10/19/2022,East,Ethanol,2022,October,Kolkata,West Bengal,large
5835,Butanol 2L Bottle,BUT/2L/B,151,657,TN2347,99207,6/3/2023,South,Butanol,2023,June,Chennai,Tamil Nadu,large
4025,Ethanol 1L Bottle,ETH/1L/B,163,100,TL2348,16300,11/12/2022,South,Ethanol,2022,November,Hyderabad,Telangana,small 
4388,Ethanol 1L Bottle,ETH/1L/B,67,100,KA2349,6700,1/6/2022,South,Ethanol,2022,January,Bangalore,Karnataka,large
7010,Ethanol 1L Bottle,ETH/1L/B,35,100,TN2347,3500,12/20/2022,South,Ethanol,2022,December,Chennai,Tamil Nadu,large
6999,Propanol 3L Drum ,PROP/3L/D,95,1200,PU2675,114000,4/1/2023,North,Propanol,2023,April,Bhatinda ,Punjab,large
4789,Ethanol 1L Can,ETH/1L/C,112,200,RJ4367,22400,7/22/2022,North,Ethanol,2022,July,Jaipur,Rajasthan,small 
6521,Ethanol 1L Bottle,ETH/1L/B,131,100,TN2347,13100,12/25/2021,South,Ethanol,2021,December,Chennai,Tamil Nadu,large
6083,Ethanol 1L Can,ETH/1L/C,94,200,AS9648,18800,3/19/2024,East,Ethanol,2024,March,Jorhat ,Assam,small 
6673,Butanol 2L Bottle,BUT/2L/B,30,657,KA2349,19710,12/25/2020,South,Butanol,2020,December,Bangalore,Karnataka,large
7144,Propanol 1L Bottle,PROP/1L/B,93,3426,MA2350,318618,3/26/2024,West,Propanol,2024,March,Pune,Maharashtra,small 
4209,Propanol 1L Can,PROP/1L/C,111,1300,PU2675,144300,9/24/2020,North,Propanol,2020,September,Bhatinda ,Punjab,large
6869,Ethanol 1L Can,ETH/1L/C,160,200,TN2347,32000,10/18/2022,South,Ethanol,2022,October,Chennai,Tamil Nadu,large
4704,Propanol 1L Can,PROP/1L/C,128,1300,TL2348,166400,4/10/2021,South,Propanol,2021,April,Hyderabad,Telangana,small 
4384,Ethanol 1L Bottle,ETH/1L/B,119,100,AS9648,11900,5/20/2024,East,Ethanol,2024,May,Jorhat ,Assam,small 
6479,Ethanol 3L Drum,ETH/3L/D,115,1500,KA2349,172500,3/2/2023,South,Ethanol,2023,March,Bangalore,Karnataka,large
5331,Propanol 1L Can,PROP/1L/C,98,1300,RJ4367,127400,1/9/2023,North,Propanol,2023,January,Jaipur,Rajasthan,small 
4730,Propanol 1L Bottle,PROP/1L/B,10,3426,WB2346,34260,10/16/2023,East,Propanol,2023,October,Kolkata,West Bengal,large
5327,Ethanol 3L Drum,ETH/3L/D,156,1500,MA2350,234000,2/5/2020,West,Ethanol,2020,February,Pune,Maharashtra,small 
4883,Ethanol 1L Bottle,ETH/1L/B,156,100,MA2350,15600,6/20/2021,West,Ethanol,2021,June,Pune,Maharashtra,small 
7551,Propanol 3L Drum ,PROP/3L/D,93,1200,MA2350,111600,12/1/2023,West,Propanol,2023,December,Pune,Maharashtra,small 
4193,Propanol 3L Drum ,PROP/3L/D,41,1200,KA2349,49200,4/24/2023,South,Propanol,2023,April,Bangalore,Karnataka,large
5510,Propanol 1L Can,PROP/1L/C,159,1300,WB2346,206700,7/29/2021,East,Propanol,2021,July,Kolkata,West Bengal,large
6653,Propanol 3L Drum ,PROP/3L/D,31,1200,TN2347,37200,11/14/2023,South,Propanol,2023,November,Chennai,Tamil Nadu,large
4817,Propanol 1L Bottle,PROP/1L/B,124,3426,AS9648,424824,3/28/2020,East,Propanol,2020,March,Jorhat ,Assam,small 
6024,Propanol 3L Drum ,PROP/3L/D,191,1200,PU2675,229200,6/28/2021,North,Propanol,2021,June,Bhatinda ,Punjab,large
5275,Butanol 2L Bottle,BUT/2L/B,180,657,TL2348,118260,2/5/2020,South,Butanol,2020,February,Hyderabad,Telangana,small 
6324,Ethanol 1L Can,ETH/1L/C,158,200,KA2349,31600,7/12/2024,South,Ethanol,2024,July,Bangalore,Karnataka,large
6046,Ethanol 1L Bottle,ETH/1L/B,173,100,TN2347,17300,10/3/2021,South,Ethanol,2021,October,Chennai,Tamil Nadu,large
7413,Ethanol 1L Can,ETH/1L/C,127,200,TN2347,25400,3/7/2024,South,Ethanol,2024,March,Chennai,Tamil Nadu,large
4984,Propanol 3L Drum ,PROP/3L/D,156,1200,PU2675,187200,12/19/2021,North,Propanol,2021,December,Bhatinda ,Punjab,large
6735,Ethanol 1L Can,ETH/1L/C,42,200,MH2345,8400,12/6/2022,West,Ethanol,2022,December,Mumbai,Maharashtra,small 
6287,Ethanol 1L Can,ETH/1L/C,38,200,KA2349,7600,9/22/2023,South,Ethanol,2023,September,Bangalore,Karnataka,large
6083,Propanol 3L Drum ,PROP/3L/D,127,1200,MA2350,152400,10/18/2021,West,Propanol,2021,October,Pune,Maharashtra,small 
4256,Ethanol 1L Can,ETH/1L/C,41,200,WB2346,8200,4/8/2020,East,Ethanol,2020,April,Kolkata,West Bengal,large
7728,Propanol 1L Bottle,PROP/1L/B,92,3426,AS9648,315192,11/23/2023,East,Propanol,2023,November,Jorhat ,Assam,small 
4647,Ethanol 1L Bottle,ETH/1L/B,111,100,KA2349,11100,10/27/2023,South,Ethanol,2023,October,Bangalore,Karnataka,large
7835,Propanol 3L Drum ,PROP/3L/D,101,1200,AS9648,121200,5/21/2020,East,Propanol,2020,May,Jorhat ,Assam,small 
6761,Ethanol 3L Drum,ETH/3L/D,56,1500,MA2350,84000,2/15/2023,West,Ethanol,2023,February,Pune,Maharashtra,small 
7455,Propanol 1L Can,PROP/1L/C,14,1300,TL2348,18200,12/13/2023,South,Propanol,2023,December,Hyderabad,Telangana,small 
4672,Propanol 1L Can,PROP/1L/C,97,1300,TL2348,126100,8/30/2023,South,Propanol,2023,August,Hyderabad,Telangana,small 
6779,Ethanol 3L Drum,ETH/3L/D,155,1500,KA2349,232500,2/25/2024,South,Ethanol,2024,February,Bangalore,Karnataka,large
7600,Ethanol 1L Can,ETH/1L/C,158,200,AS9648,31600,3/26/2021,East,Ethanol,2021,March,Jorhat ,Assam,small 
6452,Propanol 1L Can,PROP/1L/C,153,1300,PU2675,198900,12/25/2021,North,Propanol,2021,December,Bhatinda ,Punjab,large
7764,Propanol 1L Can,PROP/1L/C,107,1300,TL2348,139100,6/12/2024,South,Propanol,2024,June,Hyderabad,Telangana,small 
7610,Propanol 1L Can,PROP/1L/C,185,1300,TL2348,240500,5/15/2022,South,Propanol,2022,May,Hyderabad,Telangana,small 
6614,Propanol 1L Can,PROP/1L/C,93,1300,RJ4367,120900,5/23/2023,North,Propanol,2023,May,Jaipur,Rajasthan,small 
4246,Propanol 1L Bottle,PROP/1L/B,156,3426,WB2346,534456,11/1/2021,East,Propanol,2021,November,Kolkata,West Bengal,large
7805,Butanol 2L Bottle,BUT/2L/B,29,657,TL2348,19053,3/22/2022,South,Butanol,2022,March,Hyderabad,Telangana,small 
5893,Ethanol 1L Can,ETH/1L/C,187,200,AS9648,37400,8/15/2021,East,Ethanol,2021,August,Jorhat ,Assam,small 
5562,Ethanol 1L Bottle,ETH/1L/B,24,100,TL2348,2400,8/4/2023,South,Ethanol,2023,August,Hyderabad,Telangana,small 
5377,Propanol 1L Can,PROP/1L/C,192,1300,KA2349,249600,12/19/2024,South,Propanol,2024,December,Bangalore,Karnataka,large
4965,Propanol 1L Can,PROP/1L/C,162,1300,MA2350,210600,12/28/2022,West,Propanol,2022,December,Pune,Maharashtra,small 
7167,Ethanol 1L Bottle,ETH/1L/B,123,100,PU2675,12300,10/18/2021,North,Ethanol,2021,October,Bhatinda ,Punjab,large
5483,Propanol 1L Bottle,PROP/1L/B,73,3426,PU2675,250098,6/14/2023,North,Propanol,2023,June,Bhatinda ,Punjab,large
4894,Ethanol 3L Drum,ETH/3L/D,184,1500,TL2348,276000,10/9/2020,South,Ethanol,2020,October,Hyderabad,Telangana,small 
5664,Ethanol 3L Drum,ETH/3L/D,158,1500,MH2345,237000,3/7/2024,West,Ethanol,2024,March,Mumbai,Maharashtra,small 
5170,Propanol 3L Drum ,PROP/3L/D,155,1200,TL2348,186000,1/5/2022,South,Propanol,2022,January,Hyderabad,Telangana,small 
7105,Ethanol 1L Can,ETH/1L/C,141,200,TL2348,28200,10/29/2020,South,Ethanol,2020,October,Hyderabad,Telangana,small 
5094,Propanol 3L Drum ,PROP/3L/D,192,1200,TN2347,230400,8/31/2024,South,Propanol,2024,August,Chennai,Tamil Nadu,large
5982,Propanol 3L Drum ,PROP/3L/D,156,1200,TN2347,187200,8/20/2020,South,Propanol,2020,August,Chennai,Tamil Nadu,large
5670,Propanol 1L Bottle,PROP/1L/B,174,3426,MH2345,596124,11/22/2022,West,Propanol,2022,November,Mumbai,Maharashtra,small 
7949,Ethanol 3L Drum,ETH/3L/D,81,1500,AS9648,121500,1/3/2022,East,Ethanol,2022,January,Jorhat ,Assam,small 
5541,Ethanol 1L Bottle,ETH/1L/B,31,100,MH2345,3100,7/22/2024,West,Ethanol,2024,July,Mumbai,Maharashtra,small 
5164,Propanol 3L Drum ,PROP/3L/D,137,1200,RJ4367,164400,6/4/2022,North,Propanol,2022,June,Jaipur,Rajasthan,small 
7791,Propanol 1L Bottle,PROP/1L/B,135,3426,TL2348,462510,7/7/2023,South,Propanol,2023,July,Hyderabad,Telangana,small 
4166,Ethanol 1L Bottle,ETH/1L/B,136,100,TN2347,13600,8/30/2022,South,Ethanol,2022,August,Chennai,Tamil Nadu,large
4752,Ethanol 1L Bottle,ETH/1L/B,88,100,TL2348,8800,10/8/2023,South,Ethanol,2023,October,Hyderabad,Telangana,small 
5893,Ethanol 1L Can,ETH/1L/C,124,200,WB2346,24800,9/10/2023,East,Ethanol,2023,September,Kolkata,West Bengal,large
4078,Propanol 1L Bottle,PROP/1L/B,176,3426,TN2347,602976,8/10/2022,South,Propanol,2022,August,Chennai,Tamil Nadu,large
7138,Propanol 1L Bottle,PROP/1L/B,175,3426,KA2349,599550,4/8/2023,South,Propanol,2023,April,Bangalore,Karnataka,large
5342,Propanol 1L Bottle,PROP/1L/B,32,3426,TL2348,109632,5/7/2020,South,Propanol,2020,May,Hyderabad,Telangana,small 
4936,Propanol 3L Drum ,PROP/3L/D,149,1200,MH2345,178800,4/10/2021,West,Propanol,2021,April,Mumbai,Maharashtra,small 
5037,Propanol 3L Drum ,PROP/3L/D,82,1200,MH2345,98400,9/27/2021,West,Propanol,2021,September,Mumbai,Maharashtra,small 
5489,Propanol 1L Bottle,PROP/1L/B,74,3426,MH2345,253524,10/8/2022,West,Propanol,2022,October,Mumbai,Maharashtra,small 
6626,Propanol 3L Drum ,PROP/3L/D,49,1200,MH2345,58800,2/19/2022,West,Propanol,2022,February,Mumbai,Maharashtra,small 
4021,Butanol 2L Bottle,BUT/2L/B,70,657,MH2345,45990,2/24/2020,West,Butanol,2020,February,Mumbai,Maharashtra,small 
4687,Ethanol 1L Can,ETH/1L/C,137,200,WB2346,27400,8/30/2021,East,Ethanol,2021,August,Kolkata,West Bengal,large
4798,Ethanol 1L Can,ETH/1L/C,119,200,WB2346,23800,9/15/2023,East,Ethanol,2023,September,Kolkata,West Bengal,large
5319,Propanol 1L Can,PROP/1L/C,182,1300,TN2347,236600,9/11/2022,South,Propanol,2022,September,Chennai,Tamil Nadu,large
6892,Propanol 3L Drum ,PROP/3L/D,135,1200,MH2345,162000,7/4/2020,West,Propanol,2020,July,Mumbai,Maharashtra,small 
5000,Propanol 1L Bottle,PROP/1L/B,107,3426,RJ4367,366582,12/19/2022,North,Propanol,2022,December,Jaipur,Rajasthan,small 
4562,Ethanol 1L Can,ETH/1L/C,50,200,MH2345,10000,3/2/2020,West,Ethanol,2020,March,Mumbai,Maharashtra,small 
4773,Propanol 1L Can,PROP/1L/C,63,1300,PU2675,81900,5/23/2022,North,Propanol,2022,May,Bhatinda ,Punjab,large
6715,Ethanol 1L Bottle,ETH/1L/B,48,100,TL2348,4800,1/13/2024,South,Ethanol,2024,January,Hyderabad,Telangana,small 
5964,Propanol 1L Bottle,PROP/1L/B,114,3426,MA2350,390564,6/3/2022,West,Propanol,2022,June,Pune,Maharashtra,small 
6655,Ethanol 1L Can,ETH/1L/C,175,200,WB2346,35000,2/21/2020,East,Ethanol,2020,February,Kolkata,West Bengal,large
4706,Propanol 1L Can,PROP/1L/C,52,1300,AS9648,67600,6/22/2023,East,Propanol,2023,June,Jorhat ,Assam,small 
7378,Propanol 1L Bottle,PROP/1L/B,125,3426,PU2675,428250,1/21/2020,North,Propanol,2020,January,Bhatinda ,Punjab,large
7548,Ethanol 3L Drum,ETH/3L/D,169,1500,KA2349,253500,9/12/2024,South,Ethanol,2024,September,Bangalore,Karnataka,large
7679,Ethanol 1L Bottle,ETH/1L/B,92,100,MH2345,9200,1/2/2023,West,Ethanol,2023,January,Mumbai,Maharashtra,small 
5210,Propanol 1L Can,PROP/1L/C,175,1300,TN2347,227500,10/18/2023,South,Propanol,2023,October,Chennai,Tamil Nadu,large
5544,Ethanol 1L Can,ETH/1L/C,168,200,MA2350,33600,10/25/2021,West,Ethanol,2021,October,Pune,Maharashtra,small 
4477,Ethanol 3L Drum,ETH/3L/D,136,1500,RJ4367,204000,3/9/2024,North,Ethanol,2024,March,Jaipur,Rajasthan,small 
5292,Ethanol 1L Can,ETH/1L/C,95,200,MH2345,19000,8/1/2023,West,Ethanol,2023,August,Mumbai,Maharashtra,small 
5671,Ethanol 3L Drum,ETH/3L/D,75,1500,TL2348,112500,2/7/2022,South,Ethanol,2022,February,Hyderabad,Telangana,small 
4587,Ethanol 1L Can,ETH/1L/C,102,200,TN2347,20400,12/22/2024,South,Ethanol,2024,December,Chennai,Tamil Nadu,large
6700,Propanol 3L Drum ,PROP/3L/D,72,1200,WB2346,86400,9/18/2022,East,Propanol,2022,September,Kolkata,West Bengal,large
7461,Propanol 3L Drum ,PROP/3L/D,19,1200,RJ4367,22800,5/30/2020,North,Propanol,2020,May,Jaipur,Rajasthan,small 
7638,Ethanol 1L Can,ETH/1L/C,166,200,WB2346,33200,6/12/2022,East,Ethanol,2022,June,Kolkata,West Bengal,large
5068,Butanol 2L Bottle,BUT/2L/B,103,657,AS9648,67671,5/4/2024,East,Butanol,2024,May,Jorhat ,Assam,small 
5408,Propanol 1L Bottle,PROP/1L/B,177,3426,RJ4367,606402,6/7/2021,North,Propanol,2021,June,Jaipur,Rajasthan,small 
4524,Butanol 2L Bottle,BUT/2L/B,113,657,PU2675,74241,2/17/2024,North,Butanol,2024,February,Bhatinda ,Punjab,large
6655,Ethanol 1L Can,ETH/1L/C,152,200,KA2349,30400,9/10/2024,South,Ethanol,2024,September,Bangalore,Karnataka,large
5875,Butanol 2L Bottle,BUT/2L/B,184,657,PU2675,120888,4/12/2021,North,Butanol,2021,April,Bhatinda ,Punjab,large
4858,Propanol 1L Bottle,PROP/1L/B,200,3426,MH2345,685200,4/2/2022,West,Propanol,2022,April,Mumbai,Maharashtra,small 
5154,Propanol 3L Drum ,PROP/3L/D,122,1200,MH2345,146400,7/20/2024,West,Propanol,2024,July,Mumbai,Maharashtra,small 
6554,Propanol 1L Can,PROP/1L/C,50,1300,RJ4367,65000,2/21/2022,North,Propanol,2022,February,Jaipur,Rajasthan,small 
7091,Ethanol 1L Can,ETH/1L/C,126,200,MH2345,25200,11/11/2022,West,Ethanol,2022,November,Mumbai,Maharashtra,small 
7009,Butanol 2L Bottle,BUT/2L/B,144,657,KA2349,94608,7/27/2022,South,Butanol,2022,July,Bangalore,Karnataka,large
4334,Propanol 1L Bottle,PROP/1L/B,73,3426,KA2349,250098,3/20/2020,South,Propanol,2020,March,Bangalore,Karnataka,large
6562,Propanol 1L Bottle,PROP/1L/B,140,3426,RJ4367,479640,12/6/2022,North,Propanol,2022,December,Jaipur,Rajasthan,small 
7728,Ethanol 3L Drum,ETH/3L/D,137,1500,MH2345,205500,4/14/2023,West,Ethanol,2023,April,Mumbai,Maharashtra,small 
4212,Butanol 2L Bottle,BUT/2L/B,103,657,WB2346,67671,7/8/2022,East,Butanol,2022,July,Kolkata,West Bengal,large
4134,Ethanol 3L Drum,ETH/3L/D,69,1500,TL2348,103500,2/15/2023,South,Ethanol,2023,February,Hyderabad,Telangana,small 
6415,Ethanol 1L Bottle,ETH/1L/B,40,100,MA2350,4000,9/24/2022,West,Ethanol,2022,September,Pune,Maharashtra,small 
5179,Butanol 2L Bottle,BUT/2L/B,28,657,KA2349,18396,10/12/2024,South,Butanol,2024,October,Bangalore,Karnataka,large
4090,Propanol 1L Can,PROP/1L/C,101,1300,MA2350,131300,8/23/2021,West,Propanol,2021,August,Pune,Maharashtra,small 
7990,Ethanol 1L Bottle,ETH/1L/B,193,100,TL2348,19300,4/14/2024,South,Ethanol,2024,April,Hyderabad,Telangana,small 
7788,Butanol 2L Bottle,BUT/2L/B,118,657,MA2350,77526,6/19/2020,West,Butanol,2020,June,Pune,Maharashtra,small 
5007,Propanol 1L Bottle,PROP/1L/B,130,3426,KA2349,445380,12/2/2021,South,Propanol,2021,December,Bangalore,Karnataka,large
5520,Ethanol 1L Bottle,ETH/1L/B,173,100,MA2350,17300,6/7/2020,West,Ethanol,2020,June,Pune,Maharashtra,small 
4772,Propanol 1L Can,PROP/1L/C,104,1300,MH2345,135200,4/24/2021,West,Propanol,2021,April,Mumbai,Maharashtra,small 
5260,Propanol 3L Drum ,PROP/3L/D,165,1200,RJ4367,198000,1/6/2024,North,Propanol,2024,January,Jaipur,Rajasthan,small 
7999,Ethanol 1L Can,ETH/1L/C,152,200,PU2675,30400,3/21/2020,North,Ethanol,2020,March,Bhatinda ,Punjab,large
7613,Propanol 3L Drum ,PROP/3L/D,29,1200,PU2675,34800,1/23/2020,North,Propanol,2020,January,Bhatinda ,Punjab,large
6722,Propanol 1L Bottle,PROP/1L/B,183,3426,KA2349,626958,11/15/2024,South,Propanol,2024,November,Bangalore,Karnataka,large
4126,Ethanol 3L Drum,ETH/3L/D,114,1500,TL2348,171000,3/13/2024,South,Ethanol,2024,March,Hyderabad,Telangana,small 
4555,Butanol 2L Bottle,BUT/2L/B,173,657,RJ4367,113661,8/12/2024,North,Butanol,2024,August,Jaipur,Rajasthan,small 
6196,Butanol 2L Bottle,BUT/2L/B,105,657,RJ4367,68985,5/10/2021,North,Butanol,2021,May,Jaipur,Rajasthan,small 
6184,Butanol 2L Bottle,BUT/2L/B,16,657,TN2347,10512,1/12/2023,South,Butanol,2023,January,Chennai,Tamil Nadu,large
4939,Propanol 1L Bottle,PROP/1L/B,188,3426,MH2345,644088,12/2/2021,West,Propanol,2021,December,Mumbai,Maharashtra,small 
4509,Ethanol 3L Drum,ETH/3L/D,18,1500,TN2347,27000,10/10/2024,South,Ethanol,2024,October,Chennai,Tamil Nadu,large
7468,Propanol 1L Bottle,PROP/1L/B,14,3426,KA2349,47964,4/2/2024,South,Propanol,2024,April,Bangalore,Karnataka,large
6894,Ethanol 3L Drum,ETH/3L/D,188,1500,MH2345,282000,6/18/2020,West,Ethanol,2020,June,Mumbai,Maharashtra,small 
4219,Ethanol 3L Drum,ETH/3L/D,57,1500,MA2350,85500,12/2/2024,West,Ethanol,2024,December,Pune,Maharashtra,small 
5113,Propanol 1L Can,PROP/1L/C,139,1300,PU2675,180700,2/19/2023,North,Propanol,2023,February,Bhatinda ,Punjab,large
